Country or Area,Year,City,Value
United States of America,2000,Phoenix (AZ),2907049
United States of America,2000,Pittsburgh (PA),334563
United States of America,2000,Pittsburgh (PA),1753136
United States of America,2000,Plano (TX),222030
United States of America,2000,Pomona (CA),149473
United States of America,2000,Portland (OR),529121
United States of America,2000,Portland (OR),1583138
United States of America,2000,Portsmouth (VA),100565
United States of America,2000,Providence (RI),173618
United States of America,2000,Providence (RI),1174548
United States of America,2000,Provo (UT),105166
United States of America,2000,Provo (UT),303680
United States of America,2000,Pueblo (CO),102121
United States of America,2000,Pueblo (CO),123351
United States of America,2000,Raleigh (NC),276093
United States of America,2000,Raleigh (NC),541527
United States of America,2000,Rancho Cucamonga (CA),127743
United States of America,2000,Reno (NV),180480
United States of America,2000,Reno (NV),303689
United States of America,2000,Richmond (VA),197790
United States of America,2000,Richmond (VA),818836
United States of America,2000,Riverside (CA),255166
United States of America,2000,Riverside (CA),1506816
United States of America,2000,Rochester (NY),219773
United States of America,2000,Rochester (NY),694396
United States of America,2000,Rockford (IL),150115
United States of America,2000,Rockford (IL),270414
United States of America,2000,Sacramento (CA),407018
United States of America,2000,Sacramento (CA),1393498
United States of America,2000,Salem (OR),136924
United States of America,2000,Salem (OR),207229
United States of America,2000,Salinas (CA),151060
United States of America,2000,Salinas (CA),179173
United States of America,2000,Salt Lake City (UT),181743
United States of America,2000,Salt Lake City (UT),887650
United States of America,2000,San Antonio (TX),1144646
United States of America,2000,San Antonio (TX),1327554
United States of America,2000,San Bernardino (CA),185401
United States of America,2000,San Buenaventura (CA),100916
United States of America,2000,San Diego (CA),1223400
United States of America,2000,San Diego (CA),2674436
United States of America,2000,San Francisco (CA),776733
United States of America,2000,San Francisco (CA),2995769
United States of America,2000,San Jose (CA),894943
United States of America,2000,San Jose (CA),1538312
United States of America,2000,Santa Ana (CA),337977
United States of America,2000,Santa Clara (CA),102361
United States of America,2000,Santa Clarita (CA),151088
United States of America,2000,Santa Clarita (CA),170481
United States of America,2000,Santa Rosa (CA),147595
United States of America,2000,Santa Rosa (CA),285408
United States of America,2000,Savannah (GA),131510
United States of America,2000,Savannah (GA),208886
United States of America,2000,Scottsdale (AZ),202705
United States of America,2000,Seattle (WA),563374
United States of America,2000,Seattle (WA),2712205
United States of America,2000,Shreveport (LA),200145
United States of America,2000,Shreveport (LA),275213
United States of America,2000,Simi Valley (CA),111351
United States of America,2000,Simi Valley (CA),112345
United States of America,2000,Sioux Falls (SD),123975
United States of America,2000,Sioux Falls (SD),124269
United States of America,2000,South Bend (IN),107789
United States of America,2000,South Bend (IN),276498
United States of America,2000,Spokane (WA),195629
United States of America,2000,Spokane (WA),334858
United States of America,2000,Springfield (IL),111454
United States of America,2000,Springfield (IL),153516
United States of America,2000,Springfield (MA),152082
United States of America,2000,Springfield (MA),573610
United States of America,2000,Springfield (MO),151580
United States of America,2000,Springfield (MO),215004
United States of America,2000,St. Louis (MO),348189
United States of America,2000,St. Louis (MO),2077662
United States of America,2000,St. Paul (MN),287151
United States of America,2000,St. Petersburg (FL),248232
United States of America,2000,Stamford (CT),117083
United States of America,2000,Sterling Heights (MI),124471
United States of America,2000,Stockton (CA),243771
United States of America,2000,Stockton (CA),313392
United States of America,2000,Sunnyvale (CA),131760
United States of America,2000,Syracuse (NY),147306
United States of America,2000,Syracuse (NY),402267
United States of America,2000,Tacoma (WA),193556
United States of America,2000,Tallahassee (FL),150624
United States of America,2000,Tallahassee (FL),204260
United States of America,2000,Tampa (FL),303447
United States of America,2000,Tampa (FL),2062339
United States of America,2000,Tempe (AZ),158625
United States of America,2000,Thousand Oaks (CA),117005
United States of America,2000,Thousand Oaks (CA),210990
United States of America,2000,Toledo (OH),313619
United States of America,2000,Toledo (OH),503008
United States of America,2000,Topeka (KS),122377
United States of America,2000,Topeka (KS),142411
United States of America,2000,Torrance (CA),137946
United States of America,2000,Tucson (AZ),486699
United States of America,2000,Tucson (AZ),720425
United States of America,2000,Tulsa (OK),393049
United States of America,2000,Tulsa (OK),558329
United States of America,2000,Vallejo (CA),116760
United States of America,2000,Vallejo (CA),158967
United States of America,2000,Vancouver (WA),143560
United States of America,2000,Virginia Beach (VA),425257
United States of America,2000,Virginia Beach (VA),1394439
United States of America,2000,Waco (TX),113726
United States of America,2000,Waco (TX),153198
United States of America,2000,Warren (MI),138247
United States of America,2000,WASHINGTON (DC),572059
United States of America,2000,WASHINGTON (DC),3933920
United States of America,2000,Waterbury (CT),107271
United States of America,2000,Waterbury (CT),189026
United States of America,2000,West Covina (CA),105080
United States of America,2000,West Valley City (UT),108896
United States of America,2000,Westminster (CO),100940
United States of America,2000,Wichita (KS),344284
United States of America,2000,Wichita (KS),422301
United States of America,2000,Wichita Falls (TX),104197
United States of America,2000,Winston-Salem (NC),185776
United States of America,2000,Winston-Salem (NC),299290
United States of America,2000,Worcester (MA),172648
United States of America,2000,Worcester (MA),429882
United States of America,2000,Yonkers (NY),196086
United States Virgin Islands,2010,CHARLOTTE AMALIE,10354
United States Virgin Islands,2000,CHARLOTTE AMALIE,11004
United States Virgin Islands,2000,CHARLOTTE AMALIE,18914
Uruguay,2011,MONTEVIDEO,1305082
Uruguay,2011,Salto,104028
Uruguay,2009,MONTEVIDEO,1338408
Uruguay,2008,MONTEVIDEO,1340273
Uruguay,2006,MONTEVIDEO,1345010
Uruguay,2005,MONTEVIDEO,1347888
Uruguay,2003,MONTEVIDEO,1382778
Uzbekistan,2001,Almalyk,113114
Uzbekistan,2001,Andizhan,338366
Uzbekistan,2001,Angren,128757
Uzbekistan,2001,Banjzak,131512
Uzbekistan,2001,Bukhara,237361
Uzbekistan,2001,Chirchik,141742
Uzbekistan,2001,Fergana,183037
Uzbekistan,2001,Karshi,204690
Uzbekistan,2001,Kokand,197450
Uzbekistan,2001,Margilan,149646
Uzbekistan,2001,Namangan,391297
Uzbekistan,2001,Navoi,138082
Uzbekistan,2001,Nukus,212012
Uzbekistan,2001,Samarkand,361339
Uzbekistan,2001,TASHKENT,2137218
Uzbekistan,2001,Termez,116467
Uzbekistan,2001,Urgentch,138609
Vanuatu,2009,PORT VILA,44039
Vanuatu,1999,PORT VILA,29356
Venezuela (Bolivarian Republic of),2011,Acarigua-Araure,290146
Venezuela (Bolivarian Republic of),2011,Anaco(F) (Capital),149380
Venezuela (Bolivarian Republic of),2011,Barcelona,326460
Venezuela (Bolivarian Republic of),2011,Barcelona-Puerto La Cruz,435940
Venezuela (Bolivarian Republic of),2011,Barinas,307364
