ID,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Max Speed (km/hr),Track Gauge (mm),Overhead?,Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2021 dollars),Cost/km (2021 dollars),Source2,Reference,,
,CN,Fuzhou,Line 1,Line 1 South Extension,2015,2020,0,4.924,100%,4.924,0,0,4,117,80,1435,1,,"2,883.00",CNY,2018,0.2364514501,683.271,138.8,0,0,0,0,1.079101738,737.3,149.7,,https://www.sohu.com/a/417789253_410388,,
,CN,Hangzhou,Line 5,Line 5 Phase 2 West,2020,2025,0,4.95,100%,4.95,,,2,117,80,1435,1,,"3,038.00",CNY,2020,0.239311224,726.082,146.7,0,0,0,0,1.046980229,760.2,153.6,,http://www.rail-transit.com/project/show.php?itemid=270,,
7400,CA,Toronto,,Sheppard,1994,2002,0,5.5,100.00%,5.5,0,0,5,,80,1495,0,Media,"1,000",CAD,1998,0.8438505237,810,147.3,0,0,0,1,1.662392638,"1,346.50",244.8,Media,https://www.theglobeandmail.com/news/toronto/sheppard-subway-extension-a-quarter-the-stops-for-three-times-the-cost/article622366/,,
7680,CN,Shanghai,Line 7,Line 7 Northern Extension,2009,2011,0,9.978,70.25%,7.01,2.515,0.479,5,,80,1435,1,Wiki,"3,157.00",CNY,2010,0.3004025093,947.1,94.9,0,0,0,0,1.242662435,"1,176.90",118,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A7%E5%8F%B7%E7%BA%BF,,
8136,CN,Shanghai,Line 8,Line 8 Phase 3 (Pujiang Line),2016,2018,0,6.689,0.00%,0,6.65,0.04,6,,80,1435,1,Media,"3,177.00",CNY,2015,0.2583514029,819.67,122.5,0,0,0,0,1.143251328,937.1,140.1,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E6%B5%A6%E6%B1%9F%E7%BA%BF#cite_note-4,,
,KR,Seoul,,Sillim Light Metro,2017,2022,0,7.8,100.00%,7.8,,,11,,80,1435,0,,"826,400",KRW,2020,0.001193783491,826.4,105.9,1,7.8,7.8,0,1.046980229,865.2,110.9,,https://www.donga.com/news/Society/article/all/20201227/104655671/1,,
8131,CN,Beijing,Line 8,Line 8 Northern Extension,2011,2013,0,6.328,73.45%,4.648,1.7091,0,3,,100,1435,0,Measured,"3,212.20",CNY,2011,0.2837307645,912.26,144.2,0,0,0,0,1.204637702,"1,098.90",173.7,Media,https://max.book118.com/html/2017/1209/143431974.shtm,,
9790,HK,Hong Kong,,LOHAS Park Spur Line,2005,2009,0,1.8,100,1.8,0,0,1,,80,1432,0,map,"3,217",CNY,2009,0.1927261304,620.88,344.9,0,0,0,0,1.263045535,784.2,435.7,,,,
8019,CN,Kunming,Line 1,Line 1 Feeder,2013,2015,0,5.2,100,5.2,0,0,4,,80,1435,1,Plan,"3,306.00",CNY,2013,0.2729522102,902.54,173.6,0,0,0,0,1.163176037,"1,049.80",201.9,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=12400,,
9794,IT,Naples,Line 1,Line 1 airport extension,2014,2024,0,3.5,100.00%,3.5,0,0,4,110,120,1435,0,agency,652,EUR,2019,1.522600724,847.6,242.2,1,3.5,3.5,0,1.059896658,898.4,256.7,Plan,http://silos.infrastrutturestrategiche.it/admin/scheda.aspx?id=1324,,
,CN,Changchun,Line 2,Line 2 Western Extension,2015,2019,0,5.3,100%,5.3,,,3,117,80,1435,1,,"3,350.00",CNY,2017,0.239016533,800.65,151.1,0,0,0,0,1.105458551,885.1,167,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=320,,
8080,CN,Nanjing,,Line 3 Phase 3,2015,2017,0,6.6,100.00%,6.6,0,0,2,,80,1435,1,Plan,"3,370.00",CNY,2015,0.2583514029,869.46,131.7,0,0,0,0,1.143251328,994,150.6,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201505/W020190910670534928118.pdf,,
7785,CN,Beijing,Line 8,Line 8 Phase 4,2016,2018,0,3.4,29.08%,0.9886,2.414,0,2,,100,1435,0,Wiki,"3,420.00",CNY,2015,0.2583514029,882.36,259.5,0,0,0,0,1.143251328,"1,008.80",296.7,Media,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E5%9C%B0%E9%93%818%E5%8F%B7%E7%BA%BF#%E4%B8%89%E6%9C%9F%E5%8F%8A%E5%9B%9B%E6%9C%9F%E5%B7%A5%E7%A8%8B,,
,CN,Nanjing,Line S4 Nanjing-Chuzhou,Line S4 Nanjing-Chuzhou Phase 2 (Nanjing Section),2021,2026,0,5.671,46%,2.63,,,2,92,80,1435,1,,"3,435.00",CNY,2021,0.238814981,820.965,144.8,0,0,0,0,1,821,144.8,,http://www.rail-transit.com/project/show.php?itemid=610,http://www.xhby.net/nj/yw/202107/t20210707_7149440.shtml,
7673,CN,Shanghai,Line 5,Line 5 Phase 1,2000,2002,0,17.206,0.00%,0,16.7,0.51,11,,80,1435,1,Wiki,"3,437.00",CNY,2001,0.3680562508,1264.82,73.5,0,0,0,0,1.530039526,"1,935.20",112.5,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A5%E5%8F%B7%E7%BA%BF,,
7634,TR,Bursa,,Bursaray,1997,2014,0,39,16.03%,6.25,0,0,38,,80,1435,0,Media,425,EUR,2006,1.18784596,892.5,22.9,1,39,6.25,0,1.344097222,"1,199.60",30.8,Media,"https://rayhaber.com/2011/04/en-hesapli-bursaray-ihalesi-kestel-etabinin-kilometre-maliyeti-universite-etabinin-ucte-biri/, https://rayhaberpozitif.wordpress.com/tag/hasim-iscan-caddesi/, https://www.haberler.com/bursaray-kestel-hattinin-temeli-atildi-insaat-1-5-2901776-haberi/",,
7225,SE,Malmo,,Citytunneln,2005,2010,1,17,35.00%,6,0,0,3,,60,1435,1,Trade,"8,450",SEK,2001,0.1063556091,895.7,52.7,1,17,6,0,1.530039526,"1,370.50",80.6,Trade,http://www.tunnel-online.info/en/artikel/artikel_en_1204638.html,,
7659,CN,Shanghai,Line 2,Line 2 Western Extension 1,2001,2006,0,6.155,100.00%,6.155,0,0,4,,80,1435,1,Wiki,"3,488.42",CNY,2004,0.3545407811,1238.39,201.2,0,0,0,0,1.434462679,"1,776.40",288.6,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A2%E5%8F%B7%E7%BA%BF,,
,CN,Chongqing,Jiangjin Line,Jiangjin Line South Extension,2018,2023,0,4.6,100%,4.6,0,0,2,117,80,1435,1,map,"3,500.00",CNY,2018,0.2364514501,829.5,180.3,0,0,0,0,1.079101738,895.1,194.6,,http://ghzrzyj.cq.gov.cn/zwxx_186/mtgz/202208/t20220803_10975207.html,,
,KR,Seoul,,Ui Light Metro,2009,2017,0,11.4,100.00%,11.4,,,13,,80,1435,0,,"911,500",KRW,2013,0.001150640176,911.5,80,1,11.4,11.4,0,1.163176037,"1,060.20",93,,http://m.ufnews.co.kr/main/sub_news_detail.html?wr_id=4725,,
7667,CN,Shanghai,Line 3,Line 3 Northern Extension,2001,2006,0,15.365,12.88%,1.979,13.395,0.1306,10,,80,1435,1,Wiki,"3,500.00",CNY,2006,0.3490727928,1221.5,79.5,0,0,0,0,1.344097222,"1,641.80",106.9,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A3%E5%8F%B7%E7%BA%BF,,
7592,JP,Tokyo,,Yurikamome,1988,1995,0,12,0.00%,0,12,0,12,,60,1435,0,Trade,"170,200",JPY,1991,0.005354835784,919.08,76.6,0,0,0,0,1.989500734,"1,828.50",152.4,Trade,http://www.ejrcf.or.jp/jrtr/jrtr30/pdf/s42_aok.pdf,,
8027,CN,Zhengzhou,Line 3,Line 3 Phase 2,2021,2026,0,6.305,100%,6.305,,,4,138,80,1435,1,Trade,"3,573.00",CNY,2021,0.238814981,853.95,135.4,0,0,0,0,1,853.9,135.4,Trade,http://www.rail-transit.com/project/show.php?itemid=458,,
9788,IT,Brescia,,Metro,2003,2013,0,13.7,71.00%,9.7,0,0,17,40,65,1435,0,Wiki,716,EUR,2008,1.276008238,930.8,67.9,1,13.7,9.7,0,1.258551901,"1,171.50",85.5,Media,https://www.giornaledibrescia.it/brescia-e-hinterland/metrobus-a-brescia-arrivano-71-6-milioni-dal-cipe-1.1130855,,
7754,CN,Shanghai,Line 1,Line 1 Western Extension,2000,2004,0,1.2,0.00%,0,1.2,0,1,,80,1435,1,Plan,"3,575.00",CNY,2018,0.2364514501,847.28,706.1,0,0,0,0,1.079101738,914.3,761.9,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
,CN,Xi'an,Line 1,Line 1 Phase 2,2016,2023,0,6.1,100%,6.1,,,4,117,80,1435,1,,"3,700.00",CNY,2016,0.25069964,928.7,152.2,0,0,0,0,1.129008737,"1,048.50",171.9,,http://news.hsw.cn/system/2016/1102/522665.shtml,,
7977,CN,Chengdu,Line 10,Line 10 Phase 3,2019,2025,0,5.5,100.00%,5.5,0,0,4,138,80,1435,1,Plan,"3,716.00",CNY,2019,0.2376233859,884.41,160.8,0,0,0,0,1.059896658,937.4,170.4,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
7707,CN,Shenzhen,Line 6,Line 6 (feeder),2018,2022,0,6.13,86.54%,5.305,0,0,4,,80,1435,1,Media,"3,795.00",CNY,2018,0.2364514501,899.42,146.7,0,0,0,0,1.079101738,970.6,158.3,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf; https://www.sohu.com/a/224155978_729676,,
,CN,Wuhan,Line 11,Line 11 Phase 3 Hanyang Section,2019,2025,0,2.2,100%,2.2,,,2,184,80,1435,1,,"3,901.00",CNY,2021,0.238814981,932.339,423.8,0,0,0,0,1,932.3,423.8,,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,
7314,GR,Athens,,Line 3 to Piraeus,2012,2021,0,7.6,100.00%,7.6,0,0,6,,80,1435,1,Plan,742,EUR,2016,1.699004383,964.6,126.9,1,7.6,7.6,0,1.129008737,"1,089.00",143.3,Plan,https://www.ametro.gr/wp-content/uploads/2018/08/AM_Xrimatooikonomikes_katastaseis_2017.pdf,,
9762,CA,Vancouver,,Millennium Line Phase 1,1998,2002,0,19.9,0.00%,0,19.9,0,13,,80,1435,0,Wiki,"1,200",CAD,2000,0.8145982524,972,48.8,0,0,0,1,1.573577236,"1,529.50",76.9,Plan,https://web.archive.org/web/20181110080355/https://www.translink.ca/-/media/Documents/about_translink/corporate_overview/corporate_reports/history/translink_history_nov_2008.pdf,,
8107,CN,Nanchang,Line 2,Line 2 Western Extension,2015,2018,0,8.5,100.00%,8.5,0,0,7,,80,1435,1,Plan,"3,930.00",CNY,2015,0.2583514029,1013.94,119.3,0,0,0,0,1.143251328,"1,159.20",136.4,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=316,,
7234,IT,Milan,M5,M5 phase 2,2010,2015,0,6.5,100.00%,6.5,0,0,10,50,90,1435,0,agency,751,EUR,2012,1.337379352,976.3,150.2,1,6.5,6.5,0,1.180213769,"1,152.20",177.3,Plan,https://web.archive.org/web/20140508030702/http://cantieri.mit.gov.it/Lists/Scheda%20Tecnica/DispForm.aspx?ID=69&Source=http%3A%2F%2Fcantieri%2Emit%2Egov%2Eit%2FPagine%2FLombardia%2Easpx&ContentTypeId=0x01005F85B0B356E4DE4EBCF0C8A435933BF500F5F261BE3F32F347B9117D7DBB5780B0,,
,KR,Seoul,,Line 5 Hanam Line,2014,2020,0,7.7,100.00%,7.7,,,5,160,80,1435,0,,"981,000",KRW,2017,0.001145967927,981,127.4,1,7.7,7.7,0,1.105458551,"1,084.50",140.8,,https://www.mk.co.kr/news/society/view/2021/03/266810/,,
